"approval-date","reimbursement-id","case-id","amazon-order-id","reason","sku","fnsku","asin","product-name","condition","currency-unit","amount-per-unit","amount-total","quantity-reimbursed-cash","quantity-reimbursed-inventory","quantity-reimbursed-total","original-reimbursement-id","original-reimbursement-type"
"2026-04-20T15:32:31+00:00","21764343351",,"112-4009137-0029843","CustomerReturn","311021-5x5J","X0015UYMVN","B01I1D9OOU","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","8.78","8.78","1","0","1",,
"2026-04-20T15:05:18+00:00","21765150751",,"111-4554494-7176258","CustomerServiceIssue","305131-PENJ","X001A9H2K7","B01M5IASHD","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","NewItem","USD","6.75","6.75","1","0","1",,
"2026-04-20T14:58:23+00:00","21764857911",,,"Damaged_Warehouse","VSV-IFP6C","X004H4ENH7","B0DNSVKPYX","VIVOSUN 6"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 345 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","NewItem","USD","7.67","7.67","1","0","1",,
"2026-04-20T14:55:34+00:00","21764333411",,"114-1462406-6402628","CustomerReturn","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","17.14","17.14","1","0","1",,
"2026-04-20T14:47:41+00:00","21763922451","20027652191",,"Lost_Inbound","311001-25x5NJ","X001F1MWGJ","B00VWU30EK","VIVOSUN 5-Pack 25 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","7.17","64.53","9","0","9",,
"2026-04-20T14:45:42+00:00","21765138731",,"113-3110698-3666646","CustomerReturn","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.55","2.55","1","0","1",,
"2026-04-20T14:29:47+00:00","21765103231",,"114-9721953-1517838","CustomerReturn","311005-3J","X001Z2GBHT","B07L4Q3MVY","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","NewItem","USD","17.26","17.26","1","0","1",,
"2026-04-20T14:03:08+00:00","21764841771",,,"Damaged_Warehouse","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.01","2.01","1","0","1",,
"2026-04-20T14:03:07+00:00","21764318571",,,"Damaged_Warehouse","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.01","2.01","1","0","1",,
"2026-04-20T14:03:06+00:00","21764548921",,,"Damaged_Warehouse","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.01","2.01","1","0","1",,
"2026-04-20T14:03:04+00:00","21764542311",,,"Damaged_Warehouse","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.01","2.01","1","0","1",,
"2026-04-20T13:43:53+00:00","21763905331",,"111-7027066-4757060","CustomerServiceIssue","306146-0820J","X002P0009F","B08M42FD1V","VIVOSUN 8 Inch Air Carbon Filter Smelliness Control with Australia Virgin Charcoal for Inline Fan, Grow Tent Smelliness Scrubber, Pre-Filter Included, Reversible Flange 8"" x 20"", Black","NewItem","USD","69.46","69.46","1","0","1",,
"2026-04-20T13:40:41+00:00","21764279321",,"111-8658937-1617021","CustomerReturn","VSE-UH075","X0049KTL0X","B0D626DZTN","VIVOSUN AeroStream U075 USB Humidifier, 750ml Cool Mist Mini Humidifier with 2 Mist Modes, Auto Shut-Off, Smart Remote Control with VGrow, Designed for Small Grow Tents/VGrow","NewItem","USD","16.56","16.56","1","0","1",,
"2026-04-20T13:26:44+00:00","21764520131",,"114-9206743-8509025","CustomerServiceIssue","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","35.11","35.11","1","0","1",,
"2026-04-20T13:19:20+00:00","21764804091",,"114-9036062-4726606","CustomerReturn","VSA200SE-E25","X003GFERRJ","B0BKPH1CZ6","VIVOSUN AeroLight Wing AW200SE, LED Grow Light 200W with Integrated Circulation Fan & GrowHub Controller E25, Compatible with App & E42A, 3x3/4x4 Coverage, Establish an Intelligent Grow Environment","NewItem","USD","152.17","152.17","1","0","1",,
"2026-04-20T13:05:43+00:00","21763843471",,"114-2777917-0054667","CustomerReturn","304113-P224","X003XWUBH5","B0CGHDFN7T","VIVOSUN P224 24""×24""×48"" PRO Grow Tent, with Thick 1 inch Poles, Strengthened High Reflective Mylar Oxford Fabric & Extra Hanging Bars for Hydroponics Indoor Plant for AeroLight A100, No High CFM Kit","NewItem","USD","70.10","70.10","1","0","1",,
"2026-04-20T12:12:17+00:00","21762653601",,"113-3106910-5755454","CustomerReturn","VSF-AWE6W-G2","X004DZV3XH","B0BZYSC7TB","VIVOSUN AeroWave E6 Grow Tent Fan 6”, EC Motor, Smart Wifi Control, US Patented Auto Oscillating Clip fan, Weatherproof IP-54, Strong Airflow but Quiet for Hydroponic Ventilation Circulation, 1-Pack","NewItem","USD","22.09","22.09","1","0","1",,
"2026-04-20T12:04:14+00:00","21763850421",,"112-3129977-6755444","CustomerReturn","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.41","15.41","1","0","1",,
"2026-04-20T11:57:16+00:00","21762910541",,"112-5699187-2653030","CustomerReturn","TF0002J","X00225Z54D","B07NRXNZBS","VIVOSUN Garden Hose Splitter 2 Way Heavy Duty, Upgraded Highly Durable Dual Water Hose Connector, Faucet Adapter with Comfortable Rubberized Grip for Drip Irrigation, Lawns","NewItem","USD","6.95","6.95","1","0","1",,
"2026-04-20T11:51:06+00:00","21762401191",,"114-9899805-3449857","CustomerReturn","SPray-1L-BG","X0048HB425","B0D3TKZJDH","VIVOSUN Handheld Garden Sprayer, 1L Pump Sprayer, 34oz Water Spray Bottle with Safety Valve, Adjustable Nozzle, Extended Spray Rod & Additional Seals, Ideal for Watering, Fertilizing, Cleaning","NewItem","USD","9.96","9.96","1","0","1",,
"2026-04-20T11:43:06+00:00","21763306181",,"114-6713576-0977045","CustomerReturn","311021-25x5NJ","X002IPI161","B0885SVNRQ","VIVOSUN 5-Pack 25 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","14.53","14.53","1","0","1",,
"2026-04-20T11:07:37+00:00","21763557771",,"114-3648080-9111455","CustomerReturn","VSV-IFM4","X004E0DAZP","B0DGGCP1J5","VIVOSUN M4 4-Inch Inline Duct Fan, 195 CFM Ventilation Fan with EC Motor, Adjustable Speed, Energy-efficient Vent Blower for HVAC, Grow Tent, Hydroponics","NewItem","USD","22.52","22.52","1","0","1",,
"2026-04-20T10:35:42+00:00","21764002541",,,"Damaged_Warehouse","311006-2x5J","X002FS46N3","B0824HPX8C","VIVOSUN 5-Pack 2 Gallon Grow Bags, Fabric Pots with Self-Adhesion Sides for Transplanting","NewItem","USD","4.13","4.13","1","0","1",,
"2026-04-20T10:11:14+00:00","21763376681",,"114-2947231-0274667","CustomerServiceIssue","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","9.72","9.72","1","0","1",,
"2026-04-20T10:06:57+00:00","21762303711",,,"Lost_Warehouse","332578J","X0043UDZDN","B0CSPD8SND","VIVOSUN 1050 GPH 100W Submersible Water Pump, Quiet Fountain Pump With 13.1 ft Head Lift, 6.6 ft Power Cord, 3 Nozzles, Tubing, & 2 Clamps, For Fish Tank, Pond, Aquarium, Hydroponics","NewItem","USD","8.70","8.70","1","0","1",,
"2026-04-20T09:18:48+00:00","21763350801",,"111-2799232-4009022","CustomerReturn","E331903J","X001Z8MOAL","B07L8CZK73","VIVOSUN 16 inch Bud Leaf Bowl Trimmer- Clear Visibility Dome, Sharp Stainless Steel Blades for Spin Cut & Solid Metal Gear Box, Hand Pruner Included (Upgraded Version)","NewItem","USD","93.63","93.63","1","0","1",,
"2026-04-20T09:16:50+00:00","21762257981",,"114-1808025-2960260","CustomerReturn","VSGB-25","X003H2OW5D","B0BL9XDQZL","VIVOSUN 5-Pack 25 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","NewItem","USD","16.33","16.33","1","0","1",,
"2026-04-20T09:06:37+00:00","21762251951",,"111-1027624-4122605","CustomerServiceIssue","COMBO-01J","X002OAFJFB","B08KXRND9X","VIVOSUN Digital pH Meter, 3-in-1 TDS/EC/Temperature Meter, 3-in-1 Soil Moisture/pH/Light Tester Combo for Home, Garden and Hydroponics, Yellow-Blue-Green","NewItem","USD","16.61","16.61","1","0","1",,
"2026-04-20T09:05:17+00:00","21762751221",,,"Damaged_Warehouse","Spray-SX-CS8","X003R30QWP","B0BYNCZJ63","VIVOSUN 2.1 Gal/8L Pump Sprayer, Garden Water Sprayer for Plants, Weeds & Lawn Care, with 3 Nozzles, 50'' Long Hose & Pressure Relief Valve","NewItem","USD","11.37","11.37","1","0","1",,
"2026-04-20T08:32:31+00:00","21762424071",,"111-1027624-4122605","CustomerServiceIssue","NB-001J","X003SMLWKP","B0BWDZR3DG","VIVOSUN Liquid Nutrients Base A & B Bundle, Grow Big Hydroponic Fertilizer, Supports Vegetative and Flowering Stages for Outdoor, Indoor Plants, Best Plant Food, Set of Quarts","NewItem","USD","26.53","26.53","1","0","1",,
"2026-04-20T08:20:03+00:00","21762208021",,,"Damaged_Warehouse","WP-330","X00255WEKD","B07R7V1HJW","VIVOSUN 115V Water Transfer Pump, 1/10HP 330 GPH Portable Utility Pump with Water Hose Kit, Ideal for Removing Water from Gardens, Hot Tubs, Rain Barrels, Pools, Ponds, and Aquariums","NewItem","USD","13.66","13.66","1","0","1",,
"2026-04-20T07:55:54+00:00","21762975391",,"113-2113579-6843434","CustomerReturn","SPray-15L-GJ","X0024GXA97","B07QTHF3QK","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","NewItem","USD","7.85","7.85","1","0","1",,
"2026-04-20T07:29:11+00:00","21761697271",,"114-6360342-2670668","CustomerReturn","VSF-AWE6-Gx2","X003UW04U7","B0C7ZJ8Y71","VIVOSUN 2-Pack AeroWave E6 Grow Tent Fan 6”, EC Motor, Smart Wifi Control, US Patented Auto Oscillating Clip fan, Weatherproof IP-54, Strong Airflow but Quiet for Hydroponic Ventilation Circulation","NewItem","USD","48.14","48.14","1","0","1",,
"2026-04-20T07:28:16+00:00","21761475331",,"113-8968199-4303450","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","5.51","5.51","1","0","1",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","14.51","14.51","1","0","1",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","VSE-ASH05","X004EF01YX","B0DHGP2JQ8","VIVOSUN AeroStream H05 Intelligent Wi-Fi Humidifier, 1.32 Gal / 5 L Humidifier with Temp & Humidity Probe, Smart Remote Control, Designed for Growers","NewItem","USD","15.35","46.05","3","0","3",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332582-60","X002I2RBLF","B086QJPQ6X","VIVOSUN 850GPH 60W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","NewItem","USD","7.77","7.77","1","0","1",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332582-100","X002I2R87R","B086QJQK8N","VIVOSUN 1150GPH 100W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","NewItem","USD","10.64","10.64","1","0","1",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332574J","X0025VFUCV","B07RVHDZN1","VIVOSUN 130GPH Submersible Pump(500L/H, 6W), Ultra Quiet Water Pump with 2.6ft High Lift, Fountain Water Pump with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","NewItem","USD","3.62","10.86","3","0","3",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","6.04","48.32","8","0","8",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332567J","X001U19O8X","B07FJWM52K","VIVOSUN 2700 GPH Submersible Water Pump, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","NewItem","USD","23.01","23.01","1","0","1",,
"2026-04-20T07:27:35+00:00","21761475031","20049288271",,"Lost_Inbound","332523J","X001C3FSP7","B06X6FT8MK","VIVOSUN Air Stone Disc 8 x 8 Inch with Shell and Sucker for Aquarium, Fish Tank and Hydroponics Air Pump","NewItem","USD","4.35","4.35","1","0","1",,
"2026-04-20T07:26:36+00:00","21760298861",,"111-8075106-0568208","CustomerReturn","VSF-AWD4x2","X004181TK3","B0CMZFSLCL","VIVOSUN AeroWave D4, 4” Grow Tent Clip Fan with Detachable Hook, 3-Speed Strong & Quiet Airflow, Adjustable Airflow Angle for Hydroponics, Circulation & Cooling, Black, 2-Pack","NewItem","USD","26.77","26.77","1","0","1",,
"2026-04-20T07:26:32+00:00","21760896671",,"111-1027624-4122605","CustomerServiceIssue","VSN-CAMGIR32J","X00444BBU7","B0CT8BGPYP","VIVOSUN Cal+Mag+Iron (2-0-0), Calcium, Magnesium & Iron Supplement, Liquid Nutrient Fertilizer for All Plants, Concentrated Plant Food for Soil/Soilless Cultivation, Hydroponics, 1 Quart","NewItem","USD","16.82","16.82","1","0","1",,
"2026-04-20T07:02:24+00:00","21761636341","20049167831",,"Lost_Inbound","DSpel002J","X002CH4QWD","B07Z69TCMK","VIVOSUN #10 High-Carbon Steel Blades for Cutting Plants and Propagation","NewItem","USD","2.64","2.64","1","0","1",,
"2026-04-20T07:00:22+00:00","21761320441",,,"Damaged_Warehouse","SPray-08L-GJ","X0024GXAOR","B07QTHF9ZT","VIVOSUN 27oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","NewItem","USD","4.32","4.32","1","0","1",,
"2026-04-20T05:56:40+00:00","21761400561","19860113521",,"Lost_Inbound","311001-15x5NJ","X001F3MYOR","B00VWU37QG","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","5.51","5.51","1","0","1",,
"2026-04-20T05:56:40+00:00","21761400561","19860113521",,"Lost_Inbound","311001-20x10","X002XOK22N","B097PJW1QP","VIVOSUN 10-Pack 20 Gallon Grow Bags, Reinforced Planter Fabric Pots for Gardening Black","NewItem","USD","9.65","28.95","3","0","3",,
"2026-04-20T05:34:23+00:00","21759514111",,,"Reimbursement_Reversal","GH-A10","X004CK8471","B0DCG2W5TX","VIVOSUN GrowHub Outlet Controller A10, Smart WiFi Outlet, Smart Plug, 15A 1800W, Remote Control, Compatible with Vivosun App for Grow Tent","NewItem","USD","-17.51","-17.51","-1",,"-1","21658930581","CustomerReturn"
"2026-04-20T05:28:45+00:00","21760737811",,"112-8083468-9809055","CustomerServiceIssue","VSG-SPRAY-PP2L","X004QXIEBZ","B0FGHGBPC3","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring Cup, Adjustable Nozzles","NewItem","USD","13.63","13.63","1","0","1",,
"2026-04-20T04:58:57+00:00","21760650251",,"702-7492733-9314617","CustomerReturn","311001-15x5K","X000WAEDU7","B00VWU37QG","VIVOSUN 5-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","NewItem","CAD","14.86","14.86","1","0","1",,
"2026-04-20T04:28:52+00:00","21761001141",,"112-0071851-5833017","CustomerReturn","HR-0000C","X0042B5LS5","B0CPP7L8QW","VIVOSUN Outdoor Handrail, 2 Step Stair Handrail, 31.5"" x 39"" Fits 1 to 2 Steps, Wrought Mattle Iron Stair Railing with Single Curved End for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","26.76","26.76","1","0","1",,
"2026-04-20T04:09:35+00:00","21759213941",,"702-0894658-0293059","CustomerReturn","RC-0001-8K","X0047E0DF3","B0CQ7TDJ9S","VIVOSUN 1.6 Inch Rockwool Cubes, Grow Cubes for Hydroponics, Cuttings, Cloning, Plant Propagation, Seed Startling, 8 Sheets 224 Plugs","NewItem","CAD","11.30","11.30","1","0","1",,
"2026-04-20T03:42:52+00:00","21758571291",,,"Reimbursement_Reversal","SPray-08L-RJ","X0024GX9G1","B07QTHYLZV","VIVOSUN 27oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Red","NewItem","USD","-8.52","-8.52","-1","1","0","16182759561","CustomerServiceIssue"
"2026-04-20T03:29:14+00:00","21759409231",,"114-1925575-6992230","CustomerReturn","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","9.51","9.51","1","0","1",,
"2026-04-20T03:27:32+00:00","21758539131",,,"Damaged_Warehouse","330103NJ","X001Z1N8F3","B01EMXI6VA","VIVOSUN Durable Waterproof Seedling Heat Mat 48"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","9.65","9.65","1","0","1",,
"2026-04-20T03:18:27+00:00","21758196151",,"701-7927268-1497814","CustomerReturn","311021-10x5K","X001LWGBN7","B01I1D9IF0","VIVOSUN 5-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","NewItem","CAD","11.55","11.55","1","0","1",,
"2026-04-20T03:16:30+00:00","21758941131",,,"Reimbursement_Reversal","SPray-08L-RJ","X0024GX9G1","B07QTHYLZV","VIVOSUN 27oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Red","NewItem","USD","-9.00","-9.00","-1","1","0","16836651211","CustomerServiceIssue"
"2026-04-20T03:05:47+00:00","21757440131",,,"Lost_Warehouse","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","4.11","4.11","1","0","1",,
"2026-04-20T03:01:34+00:00","21759364541",,,"Lost_Warehouse","305131J","X000ZT0J1R","B01DNUIGUY","VIVOSUN Soil Tester, 3-in-1 Plant Moisture Meter Light and PH Tester for Home, Garden, Lawn, Farm, Indoor and Outdoor Use, Promote Plants Healthy Growth","NewItem","USD","2.39","2.39","1","0","1",,
"2026-04-20T02:59:52+00:00","21759072691",,,"Damaged_Warehouse","PS-006","X00430FYTB","B0CQZD5F1D","VIVOSUN 8"" Bypass Pruning Shears for Gardening, Heavy-Duty Garden Scissors, Ultra Sharp Pruners with 3/4 in. Cut Capacity, Garden Clippers for Pruning","NewItem","USD","2.76","2.76","1","0","1",,
"2026-04-20T02:26:49+00:00","21758158601",,"112-4727378-9437046","CustomerReturn","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","24.64","24.64","1","0","1",,
"2026-04-20T01:56:58+00:00","21758679541",,"114-4014745-7783462","CustomerReturn","311008-02x50J","X0013EY89R","B00W387078","VIVOSUN 50-Pack 2 Gallon Grow Bags for Plants, Black-and-White Panda Film Containers Thick Plastic Bag for Potting Seedlings, and Rooting","NewItem","USD","8.96","8.96","1","0","1",,
"2026-04-20T01:45:21+00:00","21758768711",,,"Damaged_Warehouse","CBIN-H500","X003IJELIX","B0BMLG159J","VIVOSUN 500 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","NewItem","USD","15.10","15.10","1","0","1",,
"2026-04-20T01:41:30+00:00","21757850351",,"111-8114673-8023412","CustomerReturn","311021-30x5J","X0015VGFFD","B01I1D9OT0","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","17.24","17.24","1","0","1",,
"2026-04-20T01:38:06+00:00","21757840881",,"111-9043103-5754665","CustomerReturn","HR-0002J","X0048EXVMT","B0BWDS5B79","VIVOSUN Outdoor Handrail, 4 Step Stair Handrail, 54"" x 36"" Fits 1 to 4 Steps, Wrought Mattle Iron Handrail for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","23.91","23.91","1","0","1",,
"2026-04-20T01:17:13+00:00","21758653901",,"113-2113579-6843434","CustomerReturn","SPray-15L-GJ","X0024GXA97","B07QTHF3QK","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","NewItem","USD","7.85","7.85","1","0","1",,
"2026-04-20T01:12:43+00:00","21758231421",,,"Damaged_Warehouse","308151","X000WUFUAT","B018VI77QW","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 100FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","NewItem","USD","11.53","11.53","1","0","1",,
"2026-04-20T00:42:14+00:00","21756918901",,"112-8299315-7462655","CustomerServiceIssue","330104NJ","X001Z0RJI1","B073PTZCJ4","VIVOSUN Durable Waterproof Seedling Heat Mat 3"" x 20"" UL & MET-Certified Heating Pad for Hydroponic, Kombucha Tea, Brewing, Fermentation & Plant Germination","NewItem","USD","5.26","5.26","1","0","1",,
"2026-04-20T00:26:25+00:00","21757551921",,"114-3715356-8897822","CustomerServiceIssue","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.64","2.64","1","0","1",,
"2026-04-20T00:09:39+00:00","21756637111",,"702-2456761-2256238","CustomerReturn","332572K","X0026O3WMR","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Pump with 10ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","NewItem","CAD","20.66","20.66","1","0","1",,
"2026-04-20T00:00:40+00:00","21757265581",,"112-2481813-5932264","CustomerReturn","HSB950-1800LNJ","X002ESQRYF","B082M7FNK6","VIVOSUN 480GPH Submersible Pump(1800L/H, 25W), Ultra Quiet Water Pump with 7.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Aquarium, Statuary, Hydroponics Black","NewItem","USD","9.77","9.77","1","0","1",,
"2026-04-19T23:58:00+00:00","21757073811",,,"Lost_Warehouse","305131J","X000ZT0J1R","B01DNUIGUY","VIVOSUN Soil Tester, 3-in-1 Plant Moisture Meter Light and PH Tester for Home, Garden, Lawn, Farm, Indoor and Outdoor Use, Promote Plants Healthy Growth","NewItem","USD","2.39","2.39","1","0","1",,
"2026-04-19T23:24:33+00:00","21756208201",,,"Damaged_Warehouse","GP0001-4J","X0024HQIV3","B07QWNL67H","VIVOSUN 100 Pcs 4 Inch Plastic Plant Nursery Pots, Seed Starting Pot, Flower Plant Container for Seedlings, Cuttings, Transplanting","NewItem","USD","4.96","4.96","1","0","1",,
"2026-04-19T22:58:52+00:00","21757187531",,,"Lost_Warehouse","306104-68J","X001PQPWOD","B07B7HCHR2","VIVOSUN 6 Inch Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps, 8 Feet Long Multi-Layer Dryer Hose Vent Kit for Duct Fan Systems","NewItem","USD","4.31","4.31","1","0","1",,
"2026-04-19T22:58:52+00:00","21757187531",,,"Lost_Warehouse","306104-68J","X001PQPWOD","B07B7HCHR2","VIVOSUN 6 Inch Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps, 8 Feet Long Multi-Layer Dryer Hose Vent Kit for Duct Fan Systems","NewItem","USD","4.31","4.31","1","0","1",,
"2026-04-19T22:58:26+00:00","21757213791",,"114-1956520-7149019","CustomerServiceIssue","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.64","2.64","1","0","1",,
"2026-04-19T22:41:23+00:00","21756937731",,"112-5112180-4366618","CustomerReturn","331101-4","X000YYF49Z","B01C82SYZ0","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","11.93","11.93","1","0","1",,
"2026-04-19T22:38:51+00:00","21756161421",,"112-2081697-9402657","CustomerReturn","330104CNJ","X002EB7JHB","B081ZM97QQ","VIVOSUN 3"" x 20"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Heating Pad for Hydroponic, Kombucha Tea, Brewing, Fermentation & Plant Germination","NewItem","USD","12.54","12.54","1","0","1",,
